Frame,CalcTime_s,MemUsage_KB,AvgTime_s,AvgMem_KB
449,0.000259,59.29,0.000258,59.25
450,0.000253,67.88,0.000258,59.27
451,0.000249,50.63,0.000258,59.25
452,0.000261,59.22,0.000258,59.25
453,0.000259,67.81,0.000258,59.27
454,0.000255,50.63,0.000258,59.25
455,0.000266,59.22,0.000258,59.25
456,0.000264,67.81,0.000258,59.27
457,0.000254,50.63,0.000258,59.25
458,0.000263,59.22,0.000258,59.25
459,0.000259,67.81,0.000258,59.27
460,0.000256,50.63,0.000258,59.25
461,0.000262,59.22,0.000258,59.25
462,0.000257,67.81,0.000258,59.27
463,0.000248,50.63,0.000258,59.25
464,0.000257,59.22,0.000258,59.25
465,0.000260,67.81,0.000258,59.27
466,0.000258,50.74,0.000258,59.25
467,0.000259,59.33,0.000258,59.25
468,0.000264,67.92,0.000258,59.27
469,0.000259,50.63,0.000258,59.25
470,0.000255,59.22,0.000258,59.25
471,0.000253,67.81,0.000258,59.27
472,0.000255,50.71,0.000258,59.25
473,0.000255,59.30,0.000258,59.25
474,0.000259,67.89,0.000258,59.27
475,0.000257,50.67,0.000258,59.25
476,0.000251,59.26,0.000258,59.25
477,0.000256,67.85,0.000258,59.27
478,0.000254,50.75,0.000258,59.25
479,0.000253,59.34,0.000258,59.25
480,0.000255,67.93,0.000258,59.27
481,0.000248,50.63,0.000258,59.25
482,0.000259,59.22,0.000258,59.25
483,0.000251,67.81,0.000258,59.27
484,0.000256,50.71,0.000258,59.25
485,0.000253,59.29,0.000257,59.25
486,0.000256,67.88,0.000257,59.27
487,0.000250,50.66,0.000257,59.25
488,0.000248,59.25,0.000257,59.25
489,0.000251,67.84,0.000257,59.27
490,0.000246,50.70,0.000257,59.25
491,0.000266,59.29,0.000257,59.25
492,0.000252,67.88,0.000257,59.27
493,0.000254,50.66,0.000257,59.25
494,0.000252,59.25,0.000257,59.25
495,0.000261,67.84,0.000257,59.27
496,0.000256,50.70,0.000257,59.25
497,0.000257,59.29,0.000257,59.25
498,0.000258,67.88,0.000257,59.27
499,0.000258,50.66,0.000257,59.25
500,0.000253,59.25,0.000257,59.25
